,artist,track,date,chart,spotify_query,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
337,Big Sean Featuring Eminem,No Favors,2017-03-01,rap-song,Big+Sean+No+Favors,0.482,0.781,11,-5.334,1,0.411,0.629,2.87e-06,0.413,0.336,57.967,audio_features,1MksGqIztTT6M9R1ErKVs8,spotify:track:1MksGqIztTT6M9R1ErKVs8,https://api.spotify.com/v1/tracks/1MksGqIztTT6M9R1ErKVs8,https://api.spotify.com/v1/audio-analysis/1MksGqIztTT6M9R1ErKVs8,325840,5
338,21 Savage & Metro Boomin Featuring Future,X,2017-02-01,rap-song,21+Savage+X,0.835,0.413,1,-9.81,1,0.396,0.373,0.00133,0.101,0.111,149.004,audio_features,6fwdbPMwP1zVStm8FybmkO,spotify:track:6fwdbPMwP1zVStm8FybmkO,https://api.spotify.com/v1/tracks/6fwdbPMwP1zVStm8FybmkO,https://api.spotify.com/v1/audio-analysis/6fwdbPMwP1zVStm8FybmkO,258880,4
339,Amine,Caroline,2017-02-01,rap-song,Amine+Caroline,0.941,0.335,5,-10.179,0,0.505,0.17,0.0,0.262,0.707,120.041,audio_features,5hTpBe8h35rJ67eAWHQsJx,spotify:track:5hTpBe8h35rJ67eAWHQsJx,https://api.spotify.com/v1/tracks/5hTpBe8h35rJ67eAWHQsJx,https://api.spotify.com/v1/audio-analysis/5hTpBe8h35rJ67eAWHQsJx,209640,4
340,Rob $tone Featuring J. Davi$ & Spooks,Chill Bill,2017-02-01,rap-song,Rob+$tone+Chill+Bill,0.886,0.427,6,-10.028,1,0.145,0.0312,0.00099,0.0906,0.23,108.034,audio_features,5uDASfU19gDxSjW8cnCaBp,spotify:track:5uDASfU19gDxSjW8cnCaBp,https://api.spotify.com/v1/tracks/5uDASfU19gDxSjW8cnCaBp,https://api.spotify.com/v1/audio-analysis/5uDASfU19gDxSjW8cnCaBp,177184,4
341,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain,2017-02-01,rap-song,"Lil+Wayne,+Wiz+Khalifa+Sucker+For+Pain",0.553,0.571,9,-6.591,0,0.137,0.502,0.0,0.613,0.647,169.033,audio_features,5POoHo3tJeb7nIvK1dIZxt,spotify:track:5POoHo3tJeb7nIvK1dIZxt,https://api.spotify.com/v1/tracks/5POoHo3tJeb7nIvK1dIZxt,https://api.spotify.com/v1/audio-analysis/5POoHo3tJeb7nIvK1dIZxt,247238,4
342,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",Do You Mind,2017-02-01,rap-song,DJ+Khaled+Do+You+Mind,0.412,0.548,10,-6.981,1,0.243,0.0173,0.0,0.181,0.176,81.293,audio_features,4VJ7mnW4wjjIgPBM6KWvPu,spotify:track:4VJ7mnW4wjjIgPBM6KWvPu,https://api.spotify.com/v1/tracks/4VJ7mnW4wjjIgPBM6KWvPu,https://api.spotify.com/v1/audio-analysis/4VJ7mnW4wjjIgPBM6KWvPu,325615,4
343,Drake Featuring 21 Savage,Sneakin',2017-02-01,rap-song,Drake+Sneakin',0.806,0.558,8,-6.538,1,0.172,0.00496,1.45e-06,0.16,0.26,85.011,audio_features,4ckuS4Nj4FZ7i3Def3Br8W,spotify:track:4ckuS4Nj4FZ7i3Def3Br8W,https://api.spotify.com/v1/tracks/4ckuS4Nj4FZ7i3Def3Br8W,https://api.spotify.com/v1/audio-analysis/4ckuS4Nj4FZ7i3Def3Br8W,251333,4
344,DJ ESCO Featuring Future & Lil Uzi Vert,Too Much Sauce,2017-02-01,rap-song,DJ+ESCO+Too+Much+Sauce,0.96,0.547,6,-6.992,0,0.0786,0.0496,0.0,0.216,0.186,121.01,audio_features,5oyUurs28XRagLa8lgm6V3,spotify:track:5oyUurs28XRagLa8lgm6V3,https://api.spotify.com/v1/tracks/5oyUurs28XRagLa8lgm6V3,https://api.spotify.com/v1/audio-analysis/5oyUurs28XRagLa8lgm6V3,223093,4
345,Young M.A,OOOUUU,2017-02-01,rap-song,Young+M.A+OOOUUU,0.635,0.847,7,-3.152,1,0.447,0.533,0.0,0.154,0.568,166.072,audio_features,7JYsArznYOjX2jsrT3UEnL,spotify:track:7JYsArznYOjX2jsrT3UEnL,https://api.spotify.com/v1/tracks/7JYsArznYOjX2jsrT3UEnL,https://api.spotify.com/v1/audio-analysis/7JYsArznYOjX2jsrT3UEnL,234650,4
346,Lil Uzi Vert,You Was Right,2017-01-01,rap-song,Lil+Uzi+Vert+You+Was+Right,0.843,0.359,0,-7.417,1,0.461,0.069,0.0,0.12,0.156,81.987,audio_features,2ANLarE8yHVsLWW21nj79M,spotify:track:2ANLarE8yHVsLWW21nj79M,https://api.spotify.com/v1/tracks/2ANLarE8yHVsLWW21nj79M,https://api.spotify.com/v1/audio-analysis/2ANLarE8yHVsLWW21nj79M,163944,4
347,J. Cole,Neighbors,2017-01-01,rap-song,J.+Cole+Neighbors,0.898,0.283,6,-12.335,0,0.356,0.319,0.000383,0.11,0.469,138.97,audio_features,0utlOiJy2weVl9WTkcEWHy,spotify:track:0utlOiJy2weVl9WTkcEWHy,https://api.spotify.com/v1/tracks/0utlOiJy2weVl9WTkcEWHy,https://api.spotify.com/v1/audio-analysis/0utlOiJy2weVl9WTkcEWHy,216520,4
348,J. Cole,Ville Mentality,2017-01-01,rap-song,J.+Cole+Ville+Mentality,0.87,0.386,7,-7.843,0,0.0684,0.745,0.00013,0.122,0.642,119.91,audio_features,2z3joGXrdGL2iEjIKQTiN1,spotify:track:2z3joGXrdGL2iEjIKQTiN1,https://api.spotify.com/v1/tracks/2z3joGXrdGL2iEjIKQTiN1,https://api.spotify.com/v1/audio-analysis/2z3joGXrdGL2iEjIKQTiN1,194347,3
349,J. Cole,She's Mine Pt.1,2017-01-01,rap-song,J.+Cole+She's+Mine+Pt.1,0.439,0.204,2,-15.165,1,0.0587,0.766,0.0913,0.284,0.0408,139.652,audio_features,0HtOJj7Kl74s1Ngf3MWeif,spotify:track:0HtOJj7Kl74s1Ngf3MWeif,https://api.spotify.com/v1/tracks/0HtOJj7Kl74s1Ngf3MWeif,https://api.spotify.com/v1/audio-analysis/0HtOJj7Kl74s1Ngf3MWeif,209080,4
350,J. Cole,Change,2017-01-01,rap-song,J.+Cole+Change,0.74,0.523,11,-10.753,0,0.233,0.666,0.00142,0.0968,0.235,97.063,audio_features,3pjUyVbFmM96tYhSaKJwTt,spotify:track:3pjUyVbFmM96tYhSaKJwTt,https://api.spotify.com/v1/tracks/3pjUyVbFmM96tYhSaKJwTt,https://api.spotify.com/v1/audio-analysis/3pjUyVbFmM96tYhSaKJwTt,331480,4
351,J. Cole,Immortal,2017-01-01,rap-song,J.+Cole+Immortal,0.744,0.43,3,-10.604,0,0.309,0.455,2.73e-06,0.126,0.266,92.039,audio_features,6AGON2BGdPmPMJGiiNuuwl,spotify:track:6AGON2BGdPmPMJGiiNuuwl,https://api.spotify.com/v1/tracks/6AGON2BGdPmPMJGiiNuuwl,https://api.spotify.com/v1/audio-analysis/6AGON2BGdPmPMJGiiNuuwl,201667,4
352,D.R.A.M. Featuring Lil Yachty,Broccoli,2016-12-01,rap-song,D.R.A.M.+Broccoli,0.825,0.485,8,-11.479,1,0.395,0.187,0.0,0.0904,0.792,145.976,audio_features,7zeawIXTXhKHSJljUduF2W,spotify:track:7zeawIXTXhKHSJljUduF2W,https://api.spotify.com/v1/tracks/7zeawIXTXhKHSJljUduF2W,https://api.spotify.com/v1/audio-analysis/7zeawIXTXhKHSJljUduF2W,233278,4
353,Desiigner,Tiimmy Turner,2016-12-01,rap-song,Desiigner+Tiimmy+Turner,0.603,0.725,6,-3.054,1,0.0393,0.174,0.0,0.0786,0.304,122.803,audio_features,3NJG6vMH1ZsectZkocMEm0,spotify:track:3NJG6vMH1ZsectZkocMEm0,https://api.spotify.com/v1/tracks/3NJG6vMH1ZsectZkocMEm0,https://api.spotify.com/v1/audio-analysis/3NJG6vMH1ZsectZkocMEm0,239853,4
354,Young Thug And Travis Scott Featuring Quavo,Pick Up The Phone,2016-12-01,rap-song,Young+Thug+And+Travis+Scott+Pick+Up+The+Phone,0.787,0.58,2,-9.887,1,0.0378,0.393,0.742,0.245,0.516,139.547,audio_features,3u2rgzPzq1mf0TM7faP0NX,spotify:track:3u2rgzPzq1mf0TM7faP0NX,https://api.spotify.com/v1/tracks/3u2rgzPzq1mf0TM7faP0NX,https://api.spotify.com/v1/audio-analysis/3u2rgzPzq1mf0TM7faP0NX,249345,4
355,Rae Sremmurd,Look Alive,2016-12-01,rap-song,Rae+Sremmurd+Look+Alive,0.786,0.583,0,-7.415,1,0.0393,0.0552,1.84e-06,0.326,0.229,120.024,audio_features,2IGr3q6ljcpLvHDFLtI0yW,spotify:track:2IGr3q6ljcpLvHDFLtI0yW,https://api.spotify.com/v1/tracks/2IGr3q6ljcpLvHDFLtI0yW,https://api.spotify.com/v1/audio-analysis/2IGr3q6ljcpLvHDFLtI0yW,228000,4
356,Russ,What They Want,2016-12-01,rap-song,Russ+What+They+Want,0.71,0.404,1,-10.04,0,0.379,0.484,0.0,0.0953,0.398,139.553,audio_features,3pndPhlQWjuSoXhcIIdBjv,spotify:track:3pndPhlQWjuSoXhcIIdBjv,https://api.spotify.com/v1/tracks/3pndPhlQWjuSoXhcIIdBjv,https://api.spotify.com/v1/audio-analysis/3pndPhlQWjuSoXhcIIdBjv,165853,4
357,YFN Lucci Featuring Migos & Trouble,Key To The Streets,2016-12-01,rap-song,YFN+Lucci+Key+To+The+Streets,0.768,0.687,6,-5.454,0,0.113,0.123,0.0,0.113,0.294,140.064,audio_features,23SryQFx36SXmuAj7tXxec,spotify:track:23SryQFx36SXmuAj7tXxec,https://api.spotify.com/v1/tracks/23SryQFx36SXmuAj7tXxec,https://api.spotify.com/v1/audio-analysis/23SryQFx36SXmuAj7tXxec,281987,4
358,A Tribe Called Quest,We The People....,2016-12-01,rap-song,A+Tribe+Called+Quest+We+The+People....,0.71,0.805,1,-5.471,1,0.0637,0.00909,0.0,0.141,0.897,92.601,audio_features,3wUX7HpXS382s1DHTRouVk,spotify:track:3wUX7HpXS382s1DHTRouVk,https://api.spotify.com/v1/tracks/3wUX7HpXS382s1DHTRouVk,https://api.spotify.com/v1/audio-analysis/3wUX7HpXS382s1DHTRouVk,172013,4
359,Lil Yachty,1 Night,2016-12-01,rap-song,Lil+Yachty+1+Night,0.818,0.244,0,-18.104,1,0.33,0.00356,0.296,0.0501,0.184,129.99,audio_features,1r3RxvWmcSY7oqBnuiib41,spotify:track:1r3RxvWmcSY7oqBnuiib41,https://api.spotify.com/v1/tracks/1r3RxvWmcSY7oqBnuiib41,https://api.spotify.com/v1/audio-analysis/1r3RxvWmcSY7oqBnuiib41,237231,4
360,DJ Khaled Featuring Drake,For Free,2016-11-01,rap-song,DJ+Khaled+For+Free,0.916,0.571,10,-8.241,0,0.2,0.0173,1.11e-06,0.153,0.498,103.521,audio_features,4JDZl9nKIAhAhDjw753u4X,spotify:track:4JDZl9nKIAhAhDjw753u4X,https://api.spotify.com/v1/tracks/4JDZl9nKIAhAhDjw753u4X,https://api.spotify.com/v1/audio-analysis/4JDZl9nKIAhAhDjw753u4X,183695,4
361,Chance The Rapper Featuring Lil Wayne & 2 Chainz,No Problem,2016-11-01,rap-song,Chance+The+Rapper+No+Problem,0.652,0.795,11,-5.192,0,0.174,0.156,0.0,0.123,0.788,135.018,audio_features,0v9Wz8o0BT8DU38R4ddjeH,spotify:track:0v9Wz8o0BT8DU38R4ddjeH,https://api.spotify.com/v1/tracks/0v9Wz8o0BT8DU38R4ddjeH,https://api.spotify.com/v1/audio-analysis/0v9Wz8o0BT8DU38R4ddjeH,304607,4
362,Drake Featuring Rihanna,Too Good,2016-11-01,rap-song,Drake+Too+Good,0.793,0.653,7,-7.839,1,0.103,0.0484,4.91e-05,0.1,0.393,117.993,audio_features,3BtuIIrQlkujKPuWF2B85z,spotify:track:3BtuIIrQlkujKPuWF2B85z,https://api.spotify.com/v1/tracks/3BtuIIrQlkujKPuWF2B85z,https://api.spotify.com/v1/audio-analysis/3BtuIIrQlkujKPuWF2B85z,263373,4
363,"DJ Drama Featuring Chris Brown, Skeme & Lyquin",Wishing,2016-11-01,rap-song,DJ+Drama+Wishing,0.563,0.691,3,-4.464,0,0.382,0.197,0.0,0.0886,0.567,108.406,audio_features,6Op6z8dK5XC9lGRZe4XRF2,spotify:track:6Op6z8dK5XC9lGRZe4XRF2,https://api.spotify.com/v1/tracks/6Op6z8dK5XC9lGRZe4XRF2,https://api.spotify.com/v1/audio-analysis/6Op6z8dK5XC9lGRZe4XRF2,330387,4
364,The Game Featuring Jeremih,All Eyez,2016-11-01,rap-song,The+Game+All+Eyez,0.419,0.655,0,-6.679,1,0.247,0.0571,0.0,0.0962,0.353,76.835,audio_features,1oMu5b1F3GbswqbqzhwhTV,spotify:track:1oMu5b1F3GbswqbqzhwhTV,https://api.spotify.com/v1/tracks/1oMu5b1F3GbswqbqzhwhTV,https://api.spotify.com/v1/audio-analysis/1oMu5b1F3GbswqbqzhwhTV,215297,3
365,Dae Dae,"Wat U Mean (Aye, Aye, Aye)",2016-11-01,rap-song,Dae+Dae+Wat+U+Mean,0.923,0.599,6,-4.888,1,0.238,0.07,1.23e-06,0.0951,0.667,138.024,audio_features,46IdjlVO3EmaMqooXZ1Hcu,spotify:track:46IdjlVO3EmaMqooXZ1Hcu,https://api.spotify.com/v1/tracks/46IdjlVO3EmaMqooXZ1Hcu,https://api.spotify.com/v1/audio-analysis/46IdjlVO3EmaMqooXZ1Hcu,181739,4
366,DJ Khaled Featuring Jay Z & Future,I Got The Keys,2016-11-01,rap-song,DJ+Khaled+I+Got+The+Keys,0.686,0.623,1,-3.425,1,0.13,0.00287,0.00145,0.219,0.176,140.171,audio_features,51Nwg5wCDDiqcTntgJUlLo,spotify:track:51Nwg5wCDDiqcTntgJUlLo,https://api.spotify.com/v1/tracks/51Nwg5wCDDiqcTntgJUlLo,https://api.spotify.com/v1/audio-analysis/51Nwg5wCDDiqcTntgJUlLo,219759,4
367,French Montana Featuring Kodak Black,Lockjaw,2016-11-01,rap-song,French+Montana+Lockjaw,0.615,0.648,5,-3.792,0,0.22,0.0411,0.0,0.277,0.26,169.912,audio_features,7iaw359G2XT14uTfV9feip,spotify:track:7iaw359G2XT14uTfV9feip,https://api.spotify.com/v1/tracks/7iaw359G2XT14uTfV9feip,https://api.spotify.com/v1/audio-analysis/7iaw359G2XT14uTfV9feip,223147,4
368,Lil Uzi Vert,Money Longer,2016-11-01,rap-song,Lil+Uzi+Vert+Money+Longer,0.795,0.568,5,-7.817,0,0.142,0.0541,0.0,0.108,0.478,136.173,audio_features,0B8QzDH7YWih85V5SEMnyJ,spotify:track:0B8QzDH7YWih85V5SEMnyJ,https://api.spotify.com/v1/tracks/0B8QzDH7YWih85V5SEMnyJ,https://api.spotify.com/v1/audio-analysis/0B8QzDH7YWih85V5SEMnyJ,198944,4
369,Kent Jones,Don't Mind,2016-10-01,rap-song,Kent+Jones+Don't+Mind,0.464,0.771,8,-4.503,1,0.336,0.0235,0.0,0.063,0.69,158.777,audio_features,27PmvZoffODNFW2p7ehZTQ,spotify:track:27PmvZoffODNFW2p7ehZTQ,https://api.spotify.com/v1/tracks/27PmvZoffODNFW2p7ehZTQ,https://api.spotify.com/v1/audio-analysis/27PmvZoffODNFW2p7ehZTQ,198237,4
370,Kanye West,Father Stretch My Hands Pt. 1,2016-10-01,rap-song,Kanye+West+Father+Stretch+My+Hands+Pt.+1,0.724,0.573,7,-4.113,1,0.0549,0.118,0.0,0.538,0.438,113.088,audio_features,4KW1lqgSr8TKrvBII0Brf8,spotify:track:4KW1lqgSr8TKrvBII0Brf8,https://api.spotify.com/v1/tracks/4KW1lqgSr8TKrvBII0Brf8,https://api.spotify.com/v1/audio-analysis/4KW1lqgSr8TKrvBII0Brf8,135920,4
371,Desiigner,Panda,2016-10-01,rap-song,Desiigner+Panda,0.685,0.731,10,-5.503,0,0.414,0.0292,0.0,0.369,0.266,145.245,audio_features,275a9yzwGB6ncAW4SxY7q3,spotify:track:275a9yzwGB6ncAW4SxY7q3,https://api.spotify.com/v1/tracks/275a9yzwGB6ncAW4SxY7q3,https://api.spotify.com/v1/audio-analysis/275a9yzwGB6ncAW4SxY7q3,247867,4
372,ScHoolboy Q Featuring Kanye West,THat Part,2016-10-01,rap-song,ScHoolboy+Q+THat+Part,0.927,0.535,6,-7.59,0,0.0911,0.0855,0.0,0.136,0.336,112.96,audio_features,2yJ9GVCLMmzBBfQAnfzlwr,spotify:track:2yJ9GVCLMmzBBfQAnfzlwr,https://api.spotify.com/v1/tracks/2yJ9GVCLMmzBBfQAnfzlwr,https://api.spotify.com/v1/audio-analysis/2yJ9GVCLMmzBBfQAnfzlwr,313573,4
373,Drake,Childs Play,2016-10-01,rap-song,Drake+Childs+Play,0.745,0.473,10,-11.243,0,0.0955,0.017,1.12e-05,0.197,0.296,80.006,audio_features,3NxAG2ni1lLa8RKL6a0INc,spotify:track:3NxAG2ni1lLa8RKL6a0INc,https://api.spotify.com/v1/tracks/3NxAG2ni1lLa8RKL6a0INc,https://api.spotify.com/v1/audio-analysis/3NxAG2ni1lLa8RKL6a0INc,241400,4
374,Wale,My PYT,2016-10-01,rap-song,Wale+My+PYT,0.563,0.414,0,-11.409,1,0.37,0.0298,0.0,0.0854,0.446,193.549,audio_features,4jK1VQQGDnNOLfyVXCxGsR,spotify:track:4jK1VQQGDnNOLfyVXCxGsR,https://api.spotify.com/v1/tracks/4jK1VQQGDnNOLfyVXCxGsR,https://api.spotify.com/v1/audio-analysis/4jK1VQQGDnNOLfyVXCxGsR,235652,4
375,Skrillex & Rick Ross,Purple Lamborghini,2016-10-01,rap-song,Skrillex+Purple+Lamborghini,0.457,0.899,10,-2.591,0,0.132,0.0019,0.0,0.831,0.298,147.268,audio_features,6JyuJFedEvPmdWQW0PkbGJ,spotify:track:6JyuJFedEvPmdWQW0PkbGJ,https://api.spotify.com/v1/tracks/6JyuJFedEvPmdWQW0PkbGJ,https://api.spotify.com/v1/audio-analysis/6JyuJFedEvPmdWQW0PkbGJ,215510,4
376,YG Featuring Drake & Kamaiyah,Why You Always Hatin?,2016-10-01,rap-song,YG+Why+You+Always+Hatin?,0.926,0.336,0,-9.326,0,0.594,0.0392,0.0,0.138,0.38,92.995,audio_features,39hnH8WdPmNT3Q3yzwC9Rg,spotify:track:39hnH8WdPmNT3Q3yzwC9Rg,https://api.spotify.com/v1/tracks/39hnH8WdPmNT3Q3yzwC9Rg,https://api.spotify.com/v1/audio-analysis/39hnH8WdPmNT3Q3yzwC9Rg,196600,4
377,Post Malone Featuring Justin Bieber,Deja Vu,2016-10-01,rap-song,Post+Malone+Deja+Vu,0.62,0.69,7,-6.508,1,0.0493,0.0931,0.0,0.131,0.331,133.935,audio_features,0H8XeaJunhvpBdBFIYi6Sh,spotify:track:0H8XeaJunhvpBdBFIYi6Sh,https://api.spotify.com/v1/tracks/0H8XeaJunhvpBdBFIYi6Sh,https://api.spotify.com/v1/audio-analysis/0H8XeaJunhvpBdBFIYi6Sh,234213,4
378,Future,Wicked,2016-09-01,rap-song,Future+Wicked,0.718,0.679,11,-5.899,0,0.0706,0.00191,0.0104,0.385,0.205,157.97,audio_features,6BbINUfGabVyiNFJpQXn3x,spotify:track:6BbINUfGabVyiNFJpQXn3x,https://api.spotify.com/v1/tracks/6BbINUfGabVyiNFJpQXn3x,https://api.spotify.com/v1/audio-analysis/6BbINUfGabVyiNFJpQXn3x,173347,4
379,"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",All The Way Up,2016-09-01,rap-song,"Fat+Joe,+Remy+Ma+All+The+Way+Up",0.339,0.397,2,-13.671,1,0.0364,0.0968,0.876,0.351,0.202,175.336,audio_features,2U1IDZbReHW6JUslA1U9Me,spotify:track:2U1IDZbReHW6JUslA1U9Me,https://api.spotify.com/v1/tracks/2U1IDZbReHW6JUslA1U9Me,https://api.spotify.com/v1/audio-analysis/2U1IDZbReHW6JUslA1U9Me,285550,4
380,Drake Featuring The Throne,Pop Style,2016-09-01,rap-song,Drake+Pop+Style,0.713,0.462,7,-10.027,1,0.123,0.192,2.16e-06,0.105,0.0595,133.054,audio_features,5mPSyjLatqB00IkPqRlbTE,spotify:track:5mPSyjLatqB00IkPqRlbTE,https://api.spotify.com/v1/tracks/5mPSyjLatqB00IkPqRlbTE,https://api.spotify.com/v1/audio-analysis/5mPSyjLatqB00IkPqRlbTE,212947,4
381,French Montana Featuring Drake,No Shopping,2016-09-01,rap-song,French+Montana+No+Shopping,0.895,0.491,10,-10.261,0,0.246,0.0144,0.000988,0.143,0.249,83.505,audio_features,0Di26AbdtizzHkFstPyt7A,spotify:track:0Di26AbdtizzHkFstPyt7A,https://api.spotify.com/v1/tracks/0Di26AbdtizzHkFstPyt7A,https://api.spotify.com/v1/audio-analysis/0Di26AbdtizzHkFstPyt7A,227727,4
382,MadeinTYO,Uber Everywhere,2016-08-01,rap-song,MadeinTYO+Uber+Everywhere,0.779,0.455,1,-15.025,1,0.28,0.0542,0.0,0.177,0.197,140.181,audio_features,7zBPzAjKAqQpcv8F8GCq5s,spotify:track:7zBPzAjKAqQpcv8F8GCq5s,https://api.spotify.com/v1/tracks/7zBPzAjKAqQpcv8F8GCq5s,https://api.spotify.com/v1/audio-analysis/7zBPzAjKAqQpcv8F8GCq5s,153429,4
383,Future Featuring The Weeknd,Low Life,2016-08-01,rap-song,Future+Low+Life,0.722,0.331,8,-7.789,1,0.0725,0.337,0.283,0.146,0.102,143.974,audio_features,7EiZI6JVHllARrX9PUvAdX,spotify:track:7EiZI6JVHllARrX9PUvAdX,https://api.spotify.com/v1/tracks/7EiZI6JVHllARrX9PUvAdX,https://api.spotify.com/v1/audio-analysis/7EiZI6JVHllARrX9PUvAdX,313547,4
384,Fetty Wap,Wake Up,2016-08-01,rap-song,Fetty+Wap+Wake+Up,0.647,0.673,5,-5.992,1,0.176,0.172,0.0,0.223,0.527,179.971,audio_features,6BOtDFg6GJm0rPUDuNmx57,spotify:track:6BOtDFg6GJm0rPUDuNmx57,https://api.spotify.com/v1/tracks/6BOtDFg6GJm0rPUDuNmx57,https://api.spotify.com/v1/audio-analysis/6BOtDFg6GJm0rPUDuNmx57,224000,4
385,Kanye West,Famous,2016-08-01,rap-song,Kanye+West+Famous,0.465,0.735,6,-3.715,1,0.117,0.0711,0.0,0.0975,0.409,173.935,audio_features,19a3JfW8BQwqHWUMbcqSx8,spotify:track:19a3JfW8BQwqHWUMbcqSx8,https://api.spotify.com/v1/tracks/19a3JfW8BQwqHWUMbcqSx8,https://api.spotify.com/v1/audio-analysis/19a3JfW8BQwqHWUMbcqSx8,196040,4
386,Fergie,M.I.L.F. $,2016-08-01,rap-song,Fergie+M.I.L.F.+$,0.773,0.706,0,-5.709,1,0.0999,0.00538,0.0148,0.0208,0.693,160.912,audio_features,3osQ5lSSqZb8HWRozdbVPw,spotify:track:3osQ5lSSqZb8HWRozdbVPw,https://api.spotify.com/v1/tracks/3osQ5lSSqZb8HWRozdbVPw,https://api.spotify.com/v1/audio-analysis/3osQ5lSSqZb8HWRozdbVPw,162365,4
387,O.T. Genasis Featuring Young Dolph,Cut It,2016-07-01,rap-song,O.T.+Genasis+Cut+It,0.875,0.673,7,-4.184,1,0.0932,0.135,0.0,0.292,0.231,130.0,audio_features,376KnY4TrgBITxjlnbnmIy,spotify:track:376KnY4TrgBITxjlnbnmIy,https://api.spotify.com/v1/tracks/376KnY4TrgBITxjlnbnmIy,https://api.spotify.com/v1/audio-analysis/376KnY4TrgBITxjlnbnmIy,222600,4
388,Kevin Gates,Really Really,2016-07-01,rap-song,Kevin+Gates+Really+Really,0.762,0.666,0,-6.055,1,0.0916,0.00427,0.0,0.127,0.278,118.97,audio_features,10I3CmmwT0BkOVhduDy53o,spotify:track:10I3CmmwT0BkOVhduDy53o,https://api.spotify.com/v1/tracks/10I3CmmwT0BkOVhduDy53o,https://api.spotify.com/v1/audio-analysis/10I3CmmwT0BkOVhduDy53o,232093,4
389,G-Eazy x Bebe Rexha,"Me, Myself & I",2016-07-01,rap-song,"G-Eazy+x+Bebe+Rexha+Me,+Myself+&+I",0.819,0.543,0,-8.277,0,0.0606,0.0667,2.31e-05,0.0878,0.245,112.107,audio_features,6tsA1Pr7JTqXKmnSIrYfNI,spotify:track:6tsA1Pr7JTqXKmnSIrYfNI,https://api.spotify.com/v1/tracks/6tsA1Pr7JTqXKmnSIrYfNI,https://api.spotify.com/v1/audio-analysis/6tsA1Pr7JTqXKmnSIrYfNI,252395,4
390,Drake,Hype,2016-07-01,rap-song,Drake+Hype,0.787,0.635,4,-8.282,0,0.153,0.0255,0.0,0.356,0.238,130.014,audio_features,5NFYuqu8V6QXc6mzcLImd6,spotify:track:5NFYuqu8V6QXc6mzcLImd6,https://api.spotify.com/v1/tracks/5NFYuqu8V6QXc6mzcLImd6,https://api.spotify.com/v1/audio-analysis/5NFYuqu8V6QXc6mzcLImd6,209413,4
391,"Kanye West, Gucci Mane, Big Sean, 2 Chainz, Travi$ Scott, Yo Gotti, Quavo, Desiigner",Champions,2016-07-01,rap-song,"Kanye+West,+Gucci+Mane,+Big+Sean,+2+Chainz,+Travi$+Scott,+Yo+Gotti,+Quavo,+Desiigner+Champions",0.851,0.445,6,-7.152,0,0.108,0.0135,0.938,0.232,0.248,135.052,audio_features,1crjx7N9pUu6yeg1hlD4MX,spotify:track:1crjx7N9pUu6yeg1hlD4MX,https://api.spotify.com/v1/tracks/1crjx7N9pUu6yeg1hlD4MX,https://api.spotify.com/v1/audio-analysis/1crjx7N9pUu6yeg1hlD4MX,330708,4
392,Drake Featuring Future,Grammys,2016-07-01,rap-song,Drake+Grammys,0.676,0.432,1,-9.51,1,0.502,0.00163,3.93e-06,0.0799,0.12,145.869,audio_features,5e574bhjycX1eH2l4Auage,spotify:track:5e574bhjycX1eH2l4Auage,https://api.spotify.com/v1/tracks/5e574bhjycX1eH2l4Auage,https://api.spotify.com/v1/audio-analysis/5e574bhjycX1eH2l4Auage,220427,4
393,Pitbull Featuring Enrique Iglesias,Messin' Around,2016-07-01,rap-song,Pitbull+Messin'+Around,0.576,0.807,2,-4.602,1,0.0454,0.0157,0.0,0.0338,0.765,158.002,audio_features,2moTY9zKAZkRsODU4TUXY6,spotify:track:2moTY9zKAZkRsODU4TUXY6,https://api.spotify.com/v1/tracks/2moTY9zKAZkRsODU4TUXY6,https://api.spotify.com/v1/audio-analysis/2moTY9zKAZkRsODU4TUXY6,223265,4
394,Drake,Still Here,2016-07-01,rap-song,Drake+Still+Here,0.833,0.431,0,-9.604,1,0.194,0.0267,0.0,0.633,0.224,133.938,audio_features,4YJmZfvlheSziXem8HBWrj,spotify:track:4YJmZfvlheSziXem8HBWrj,https://api.spotify.com/v1/tracks/4YJmZfvlheSziXem8HBWrj,https://api.spotify.com/v1/audio-analysis/4YJmZfvlheSziXem8HBWrj,189853,3
395,Kevin Gates,2 Phones,2016-06-01,rap-song,Kevin+Gates+2+Phones,0.895,0.681,7,-5.267,0,0.358,0.157,0.0,0.189,0.554,121.918,audio_features,0wdKiSBUT7aZkXUIdJWcwC,spotify:track:0wdKiSBUT7aZkXUIdJWcwC,https://api.spotify.com/v1/tracks/0wdKiSBUT7aZkXUIdJWcwC,https://api.spotify.com/v1/audio-analysis/0wdKiSBUT7aZkXUIdJWcwC,240000,4
